Ultralytics YOLOv8.2.11 🚀 Python-3.10.12 torch-2.1.0+cu118 CUDA:0 (NVIDIA GeForce RTX 4090, 24217MiB)
video 1/1 (frame 49/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 50/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 51/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.8ms
video 1/1 (frame 52/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 53/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 54/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 55/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 56/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 57/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 58/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 59/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
video 1/1 (frame 60/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.9ms
video 1/1 (frame 61/4192) /workspace/runpod-fine-tune-helper-script/input_videos/primary.mp4: 1088x3840 1 sports ball, 64.7ms
