Ultralytics YOLOv8.2.5 🚀 Python-3.10.12 torch-2.3.0+cu121 CUDA:0 (NVIDIA GeForce RTX 4090, 24217MiB)
video 1/1 (frame 82/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.6ms
video 1/1 (frame 83/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.9ms
video 1/1 (frame 84/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.6ms
video 1/1 (frame 85/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.9ms
video 1/1 (frame 86/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 87/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 88/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 89/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 30.0ms
video 1/1 (frame 90/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 91/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 92/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 93/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.6ms
video 1/1 (frame 94/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 95/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 96/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 97/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 98/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 99/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.9ms
video 1/1 (frame 100/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 101/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 102/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 103/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 104/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 105/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 106/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 107/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 108/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 109/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 110/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 111/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 112/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 113/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 114/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 115/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 116/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 117/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 30.0ms
video 1/1 (frame 118/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 119/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 120/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 121/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 122/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 123/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 124/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 30.0ms
video 1/1 (frame 125/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 126/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 127/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 128/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 129/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.9ms
video 1/1 (frame 130/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 131/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 132/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 133/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 134/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 135/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 136/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 137/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 138/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 139/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 140/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 141/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 142/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 143/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 144/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 145/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 146/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 147/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 148/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 149/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 150/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 151/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 152/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 153/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 154/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 155/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 156/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 157/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 158/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 159/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 160/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 161/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 162/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 163/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 164/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 165/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 166/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 167/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 168/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 169/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 170/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 171/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 172/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 173/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 174/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 175/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 176/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 177/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 178/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 179/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 180/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 181/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 182/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 183/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 184/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 185/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 186/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 187/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 188/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 189/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 190/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 191/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 192/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 193/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 194/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 195/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 196/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 197/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 198/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 199/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 200/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 201/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.8ms
video 1/1 (frame 202/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 203/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 204/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 205/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 206/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 207/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.9ms
video 1/1 (frame 208/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.6ms
video 1/1 (frame 209/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 210/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 211/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.9ms
video 1/1 (frame 212/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.9ms
video 1/1 (frame 213/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 214/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.9ms
video 1/1 (frame 215/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 216/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 217/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 218/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.8ms
video 1/1 (frame 219/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 220/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 221/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 222/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.6ms
video 1/1 (frame 223/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 224/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 30.0ms
video 1/1 (frame 225/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.8ms
video 1/1 (frame 226/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.9ms
video 1/1 (frame 227/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 228/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 229/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 230/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 231/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 232/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 233/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 234/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 235/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 236/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 237/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 238/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 239/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.6ms
video 1/1 (frame 240/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 241/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 242/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 243/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 244/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 245/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 246/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 30.0ms
video 1/1 (frame 247/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 248/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 249/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 250/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 251/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 252/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 253/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 254/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 255/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 256/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 257/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 258/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.6ms
video 1/1 (frame 259/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 260/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 261/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.9ms
video 1/1 (frame 262/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 263/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 264/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 265/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 266/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 267/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 268/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 269/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.7ms
video 1/1 (frame 270/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 271/30600) /workspace/codebase/2.mp4: 736x2560 (no detections), 29.8ms
video 1/1 (frame 272/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 273/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.8ms
video 1/1 (frame 274/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 275/30600) /workspace/codebase/2.mp4: 736x2560 1 sports ball, 29.7ms
video 1/1 (frame 276/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 277/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.8ms
video 1/1 (frame 278/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
video 1/1 (frame 279/30600) /workspace/codebase/2.mp4: 736x2560 2 sports balls, 29.7ms
